added_at,album_name,track_number,artists,name,popularity,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist_name,playlist_description
2022-06-10T03:01:00Z,Máquina do Tempo,2,"[['Matuê', '5nP8x4uEFjAAmDzwOEc9b8']]",Antes,72,2XymTaHTrQWDEuSyhfZvqF,0.769,0.611,1,-4.229,1,0.0601,0.12,0.0,0.338,0.548,149.949,audio_features,2XymTaHTrQWDEuSyhfZvqF,spotify:track:2XymTaHTrQWDEuSyhfZvqF,https://api.spotify.com/v1/tracks/2XymTaHTrQWDEuSyhfZvqF,https://api.spotify.com/v1/audio-analysis/2XymTaHTrQWDEuSyhfZvqF,169092,5,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Novinha Malada do Insta,1,"[['MC Josh', '2sJi2UQrxTzhekQYGLxvT6']]",Novinha Malada do Insta,73,0VF2XFdgeID7448iU2Vyg9,0.535,0.441,11,-4.924,1,0.296,0.636,0.000167,0.072,0.63,85.982,audio_features,0VF2XFdgeID7448iU2Vyg9,spotify:track:0VF2XFdgeID7448iU2Vyg9,https://api.spotify.com/v1/tracks/0VF2XFdgeID7448iU2Vyg9,https://api.spotify.com/v1/audio-analysis/0VF2XFdgeID7448iU2Vyg9,107077,5,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Coração Terra de Ninguém,2,"[['MC Ryan SP', '75i9GaW2MJUgt4BkdUnuUY'], ['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['Pedro Lotto', '23ot0eI6ByBW6LrlBfr2bm'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Mc Don Juan', '7Lmrb6KcIzfkmgbtokjsAL'], ['Paiva Prod', '1T0F05F7TEo6QYr4vtGJdb']]",Aliança,69,0UbpJ2jRYTSHRy61viIC61,0.58,0.596,4,-3.999,0,0.251,0.452,0.0,0.227,0.531,119.837,audio_features,0UbpJ2jRYTSHRy61viIC61,spotify:track:0UbpJ2jRYTSHRy61viIC61,https://api.spotify.com/v1/tracks/0UbpJ2jRYTSHRy61viIC61,https://api.spotify.com/v1/audio-analysis/0UbpJ2jRYTSHRy61viIC61,318667,5,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Cardi B,1,"[['Menor MC', '78Y1NpgD0yMKoBetaYlUzS'], ['DJ Matt D', '1rIc4yTieeRq25NA3T8RQ5']]",Cardi B,63,6LxId1lmgn81aO0kmpfMIT,0.909,0.367,6,-9.72,0,0.487,0.437,0.0,0.216,0.844,123.874,audio_features,6LxId1lmgn81aO0kmpfMIT,spotify:track:6LxId1lmgn81aO0kmpfMIT,https://api.spotify.com/v1/tracks/6LxId1lmgn81aO0kmpfMIT,https://api.spotify.com/v1/audio-analysis/6LxId1lmgn81aO0kmpfMIT,163500,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Rolex,1,"[['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['PL Quest', '6J6U2JAv7LUF0cSQ98gpjM'], ['Mainstreet', '25XJqeReVV38w0tR04GGBd'], ['OIK', '1B5n6jsxvFldc6Nq8Wx8VJ']]",Rolex,60,5WSELUpi4GjDx3nRolKvSy,0.667,0.558,6,-5.153,1,0.615,0.352,0.0,0.0935,0.723,118.442,audio_features,5WSELUpi4GjDx3nRolKvSy,spotify:track:5WSELUpi4GjDx3nRolKvSy,https://api.spotify.com/v1/tracks/5WSELUpi4GjDx3nRolKvSy,https://api.spotify.com/v1/audio-analysis/5WSELUpi4GjDx3nRolKvSy,194987,5,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Imaterial,1,"[['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Dallass', '4LAFtDzlQM89xov636hMVv']]",War,66,63400Pm7x5Awe4NH82oRYe,0.573,0.633,6,-6.327,0,0.0586,0.202,0.0,0.128,0.309,150.85,audio_features,63400Pm7x5Awe4NH82oRYe,spotify:track:63400Pm7x5Awe4NH82oRYe,https://api.spotify.com/v1/tracks/63400Pm7x5Awe4NH82oRYe,https://api.spotify.com/v1/audio-analysis/63400Pm7x5Awe4NH82oRYe,152583,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Summer (EP 1) [Ao vivo],1,"[['Mc Don Juan', '7Lmrb6KcIzfkmgbtokjsAL'], ['MC Hariel', '0pcoadNMmvrUyab1RxWBoV'], ['MC Ryan SP', '75i9GaW2MJUgt4BkdUnuUY']]",Passar de Foguetão 2 - Ao vivo,64,3f5F25eNQqkM4KOwN0Cwx2,0.719,0.289,7,-15.032,0,0.447,0.349,0.0,0.327,0.329,95.059,audio_features,3f5F25eNQqkM4KOwN0Cwx2,spotify:track:3f5F25eNQqkM4KOwN0Cwx2,https://api.spotify.com/v1/tracks/3f5F25eNQqkM4KOwN0Cwx2,https://api.spotify.com/v1/audio-analysis/3f5F25eNQqkM4KOwN0Cwx2,297187,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Quebradas,1,"[['MC Paulin da Capital', '592JnViQ2tot63c1SbtgK2'], ['Mc Lipi', '0cjkWe9VXcECGiOEHFuTfc'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Dj GM', '03PnQHlbH5nDDVX3hNg628']]",Quebradas,67,3LwdDMldO8zXz5jgVTQbvR,0.762,0.714,9,-2.436,0,0.219,0.146,0.0,0.0415,0.558,112.985,audio_features,3LwdDMldO8zXz5jgVTQbvR,spotify:track:3LwdDMldO8zXz5jgVTQbvR,https://api.spotify.com/v1/tracks/3LwdDMldO8zXz5jgVTQbvR,https://api.spotify.com/v1/audio-analysis/3LwdDMldO8zXz5jgVTQbvR,250588,5,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,CPX Ta Tega,1,"[['Mc Poze do Rodo', '28ie4NNTa2VW2QV4Zray8M'], ['MC Maneirinho', '3M8aD9XWxfel3jZakRbibZ'], ['Mainstreet', '25XJqeReVV38w0tR04GGBd'], ['Neo Beats', '6PERJZF7wohA034PAxDK0b']]",CPX Ta Tega,69,2HrjORyFBF3IFnXOAC3Rox,0.81,0.732,11,-4.748,0,0.543,0.221,0.0,0.153,0.874,119.644,audio_features,2HrjORyFBF3IFnXOAC3Rox,spotify:track:2HrjORyFBF3IFnXOAC3Rox,https://api.spotify.com/v1/tracks/2HrjORyFBF3IFnXOAC3Rox,https://api.spotify.com/v1/audio-analysis/2HrjORyFBF3IFnXOAC3Rox,142667,5,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Aulas e Cursos,1,"[['DNASTY', '2wRZGo2e20INyHf8wtVPVn']]",Aulas e Cursos,73,2ABBlgwXo68orcunvBYYiY,0.761,0.571,6,-10.133,0,0.0349,0.0592,0.0,0.175,0.628,113.985,audio_features,2ABBlgwXo68orcunvBYYiY,spotify:track:2ABBlgwXo68orcunvBYYiY,https://api.spotify.com/v1/tracks/2ABBlgwXo68orcunvBYYiY,https://api.spotify.com/v1/audio-analysis/2ABBlgwXo68orcunvBYYiY,213635,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Lance Criminoso (feat. BK),1,"[['Papatinho', '0iZz25uH5PLaShpqq84uYv'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['BK', '1YOVBTvznjiDvtAj4ExHeo']]",Lance Criminoso (feat. BK),58,2jZJ5d0KCiTP6de1NjyHPl,0.574,0.654,0,-6.696,0,0.478,0.27,0.0,0.115,0.694,81.336,audio_features,2jZJ5d0KCiTP6de1NjyHPl,spotify:track:2jZJ5d0KCiTP6de1NjyHPl,https://api.spotify.com/v1/tracks/2jZJ5d0KCiTP6de1NjyHPl,https://api.spotify.com/v1/audio-analysis/2jZJ5d0KCiTP6de1NjyHPl,234098,5,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Cerol Finin,1,"[['UCLÃ', '4zP89WNloauEX8v8JdZbxP'], ['Sobs', '0zuan1WYTIhlisigYXsqY9'], ['Sueth', '4ZyBq7WEL7d2dDH0BkVDPX'], ['Tasha & Tracie', '5Gv1C1LY8pWiYcfcdjSNMT']]",Cerol Finin,59,1NaUCNLXO584ukPzd2tV8m,0.858,0.517,8,-6.585,1,0.181,0.0354,0.0,0.136,0.427,125.104,audio_features,1NaUCNLXO584ukPzd2tV8m,spotify:track:1NaUCNLXO584ukPzd2tV8m,https://api.spotify.com/v1/tracks/1NaUCNLXO584ukPzd2tV8m,https://api.spotify.com/v1/audio-analysis/1NaUCNLXO584ukPzd2tV8m,260180,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Ilusão,1,"[['Filipe Ret', '7gJN8W0589FisSYJS17K54']]",Ilusão,67,3QpkDyuXdjxhIyLyKtyC6O,0.596,0.607,5,-6.682,0,0.209,0.34,0.0,0.0808,0.446,129.252,audio_features,3QpkDyuXdjxhIyLyKtyC6O,spotify:track:3QpkDyuXdjxhIyLyKtyC6O,https://api.spotify.com/v1/tracks/3QpkDyuXdjxhIyLyKtyC6O,https://api.spotify.com/v1/audio-analysis/3QpkDyuXdjxhIyLyKtyC6O,217732,5,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Vou de Lala,1,"[['MC Joãozinho VT', '6XFc29m1ptfUNmaa1UTuBT'], ['MC Ryan SP', '75i9GaW2MJUgt4BkdUnuUY'], ['DJ 900', '6Ovxg5WDcnSQc8iQXv0IvI'], ['Mc Don Juan', '7Lmrb6KcIzfkmgbtokjsAL'], ['Mc Pedrinho', '1etNnR2SdlelBQAICa2Q5m'], ['Mc Kelvinho', '1S4ASTDQvMwm6jP95pIsYB'], ['DJ BOY', '5ncITNKBT3RMa1U2NsuE7V']]",Vou de Lala,67,6MQrN9fclpvR4nf0uJrG1x,0.862,0.631,9,-1.066,0,0.177,0.328,0.0,0.0898,0.5,159.974,audio_features,6MQrN9fclpvR4nf0uJrG1x,spotify:track:6MQrN9fclpvR4nf0uJrG1x,https://api.spotify.com/v1/tracks/6MQrN9fclpvR4nf0uJrG1x,https://api.spotify.com/v1/audio-analysis/6MQrN9fclpvR4nf0uJrG1x,300000,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Bem Melhor,1,"[['Mc Lipi', '0cjkWe9VXcECGiOEHFuTfc'], ['MC Hariel', '0pcoadNMmvrUyab1RxWBoV']]",Bem Melhor,61,14SljsjDUvcK8xLAJrR7qW,0.815,0.706,11,-3.844,0,0.0554,0.0422,0.0,0.256,0.621,120.011,audio_features,14SljsjDUvcK8xLAJrR7qW,spotify:track:14SljsjDUvcK8xLAJrR7qW,https://api.spotify.com/v1/tracks/14SljsjDUvcK8xLAJrR7qW,https://api.spotify.com/v1/audio-analysis/14SljsjDUvcK8xLAJrR7qW,197000,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,jovemCARLOS,5,"[['Luccas Carlos', '5WFFFHVqeVk5tLuYh2KjQy']]",se você deixar,56,7orLIsrTqRdpxUtnAxIFYV,0.783,0.628,5,-6.301,1,0.179,0.152,0.0,0.135,0.591,98.986,audio_features,7orLIsrTqRdpxUtnAxIFYV,spotify:track:7orLIsrTqRdpxUtnAxIFYV,https://api.spotify.com/v1/tracks/7orLIsrTqRdpxUtnAxIFYV,https://api.spotify.com/v1/audio-analysis/7orLIsrTqRdpxUtnAxIFYV,175835,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,PELE,5,"[['N.I.N.A', '32NfHH4nSmu97Z4RQjPyET'], ['Zarashi', '3lCUTSwNW2iz8tFRnKLsYE'], ['Terra', '0wTyCMz1sLbxVNN0OP18oW']]","Oi, Sumido",49,0tw3r4VPs3DqhoRvqUUw4k,0.704,0.572,5,-7.102,0,0.143,0.356,0.0,0.301,0.569,140.145,audio_features,0tw3r4VPs3DqhoRvqUUw4k,spotify:track:0tw3r4VPs3DqhoRvqUUw4k,https://api.spotify.com/v1/tracks/0tw3r4VPs3DqhoRvqUUw4k,https://api.spotify.com/v1/audio-analysis/0tw3r4VPs3DqhoRvqUUw4k,246875,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Vida Louca,1,"[['Mc Poze do Rodo', '28ie4NNTa2VW2QV4Zray8M'], ['Neo Beats', '6PERJZF7wohA034PAxDK0b'], ['Mainstreet', '25XJqeReVV38w0tR04GGBd']]",Vida Louca,69,7IG7laqVpcvIIULrwWP5SA,0.852,0.62,6,-5.79,0,0.227,0.359,0.0,0.101,0.744,92.464,audio_features,7IG7laqVpcvIIULrwWP5SA,spotify:track:7IG7laqVpcvIIULrwWP5SA,https://api.spotify.com/v1/tracks/7IG7laqVpcvIIULrwWP5SA,https://api.spotify.com/v1/audio-analysis/7IG7laqVpcvIIULrwWP5SA,155676,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Mini Game,1,"[['Mu540', '13yQqjPy4Esq0Ru3R1fipU'], ['Kyan', '05qCf6M7E7AxizHVmrcPqh'], ['DJ BRUNO PRADO', '5kLUQ7J1U7CqxjW0hu8rr3']]",Mini Game,63,4IVbbHg8tOBMx0ltNwGXFQ,0.716,0.726,9,-5.735,1,0.302,0.0857,0.0,0.521,0.749,142.145,audio_features,4IVbbHg8tOBMx0ltNwGXFQ,spotify:track:4IVbbHg8tOBMx0ltNwGXFQ,https://api.spotify.com/v1/tracks/4IVbbHg8tOBMx0ltNwGXFQ,https://api.spotify.com/v1/audio-analysis/4IVbbHg8tOBMx0ltNwGXFQ,138856,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Pirâmide Social - Spotify Singles,1,"[['MC Hariel', '0pcoadNMmvrUyab1RxWBoV']]",Pirâmide Social - Spotify Singles,53,6yoEBvEehjyf8JHHrlqgOj,0.67,0.686,9,-6.537,0,0.17,0.654,0.0,0.14,0.836,96.072,audio_features,6yoEBvEehjyf8JHHrlqgOj,spotify:track:6yoEBvEehjyf8JHHrlqgOj,https://api.spotify.com/v1/tracks/6yoEBvEehjyf8JHHrlqgOj,https://api.spotify.com/v1/audio-analysis/6yoEBvEehjyf8JHHrlqgOj,198281,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Cash,1,"[['Jovem Dex', '0OLpdla9YvZOtlPnQkXScl'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['MC Ryan SP', '75i9GaW2MJUgt4BkdUnuUY'], ['WEY', '6nZ39vMOOOgXQ471Jy5jhR']]",Cash,63,5lMXToPjcZst8sItJeneYt,0.758,0.777,5,-5.959,0,0.0532,0.0572,0.0,0.0947,0.813,154.455,audio_features,5lMXToPjcZst8sItJeneYt,spotify:track:5lMXToPjcZst8sItJeneYt,https://api.spotify.com/v1/tracks/5lMXToPjcZst8sItJeneYt,https://api.spotify.com/v1/audio-analysis/5lMXToPjcZst8sItJeneYt,214508,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Apegar em Você,1,"[['Dj Murillo e LT no Beat', '1Zl5Ac1YyOHBkJKInGxbaS'], ['Menor MC', '78Y1NpgD0yMKoBetaYlUzS'], ['Salvador Da Rima', '3zUcyANWSbo98ikca4ugrV'], ['Mc Don Juan', '7Lmrb6KcIzfkmgbtokjsAL']]",Apegar em Você,36,6ZLFtMQ7u4taAJPW13BKjU,0.624,0.455,2,-7.755,0,0.354,0.142,0.0,0.0889,0.558,99.873,audio_features,6ZLFtMQ7u4taAJPW13BKjU,spotify:track:6ZLFtMQ7u4taAJPW13BKjU,https://api.spotify.com/v1/tracks/6ZLFtMQ7u4taAJPW13BKjU,https://api.spotify.com/v1/audio-analysis/6ZLFtMQ7u4taAJPW13BKjU,201600,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,A Cara do Crime 2 (Cansou de Playboy),1,"[['Mc Poze do Rodo', '28ie4NNTa2VW2QV4Zray8M'], ['Bielzin', '2vWGxqWbGgmgxVDZ5CBvBP'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Neo Beats', '6PERJZF7wohA034PAxDK0b'], ['Mainstreet', '25XJqeReVV38w0tR04GGBd']]",A Cara do Crime 2 (Cansou de Playboy),72,7KPhwNko8V9vYBIN653hSO,0.736,0.647,10,-2.843,0,0.324,0.233,0.0,0.198,0.5,85.126,audio_features,7KPhwNko8V9vYBIN653hSO,spotify:track:7KPhwNko8V9vYBIN653hSO,https://api.spotify.com/v1/tracks/7KPhwNko8V9vYBIN653hSO,https://api.spotify.com/v1/audio-analysis/7KPhwNko8V9vYBIN653hSO,265412,4,creme,"lealdade aos parcêro, n esqueço da minha raiz"
2022-06-10T03:01:00Z,Posturadin,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['Cesar Mc', '19JY4BpaJkAlSR4iDxB1MX'], ['Lourena', '3jLj1sAQaEpLpktyJmyGIh'], ['Tibery', '2ECTJpRqtJ5BbavpnhHT01'], ['Felipe Artioli', '1CQPPiPRlXbiMvDBO67c6w']]",Posturadin,54,1iQ5pBXothXSvjP6JdSli2,0.737,0.562,2,-7.794,1,0.049,0.301,0.0,0.306,0.474,138.042,audio_features,1iQ5pBXothXSvjP6JdSli2,spotify:track:1iQ5pBXothXSvjP6JdSli2,https://api.spotify.com/v1/tracks/1iQ5pBXothXSvjP6JdSli2,https://api.spotify.com/v1/audio-analysis/1iQ5pBXothXSvjP6JdSli2,226522,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Poesia Acústica 12 - Pra Sempre,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Teto', '68YeXpLt3jB7JHQS5ZjMGo'], ['Luiz Lins', '0hWRVPGWjaXcEvg8l65Tx0'], ['Salve Malak', '7zxFc10N9BP2lg73b8cwZ0'], ['Borges', '6jBww4kwlSrjaNYP7AQPtX'], ['Budah', '08zSkHjCY3ypH4gdBVHWgO'], ['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['Marina Sena', '0nFdWpwl7h6fp3ADRyG14L'], ['Caio Luccas', '1a3fr7NdeBT4JlGj6YlbDL']]",Poesia Acústica 12 - Pra Sempre,78,4can6ssapSsRCEbZZfYL8K,0.636,0.665,11,-5.172,0,0.0503,0.451,0.0,0.338,0.374,91.976,audio_features,4can6ssapSsRCEbZZfYL8K,spotify:track:4can6ssapSsRCEbZZfYL8K,https://api.spotify.com/v1/tracks/4can6ssapSsRCEbZZfYL8K,https://api.spotify.com/v1/audio-analysis/4can6ssapSsRCEbZZfYL8K,472174,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Penelope,1,"[['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['Vitão', '06lnOkY99sXVW44Y0M4BDP'], ['Malibu', '0PMk31f9Log4ixwUUY40p6']]",Penelope,63,66qOxO7krWQpQWZPi1IzQo,0.718,0.501,10,-8.002,1,0.0343,0.702,0.000466,0.112,0.473,120.009,audio_features,66qOxO7krWQpQWZPi1IzQo,spotify:track:66qOxO7krWQpQWZPi1IzQo,https://api.spotify.com/v1/tracks/66qOxO7krWQpQWZPi1IzQo,https://api.spotify.com/v1/audio-analysis/66qOxO7krWQpQWZPi1IzQo,171514,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Vida Toda - Spotify Singles,1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Vida Toda - Spotify Singles,67,1qxuVUQPbhbp4jDXaN8fJT,0.755,0.476,9,-7.439,1,0.12,0.113,0.0,0.179,0.502,129.833,audio_features,1qxuVUQPbhbp4jDXaN8fJT,spotify:track:1qxuVUQPbhbp4jDXaN8fJT,https://api.spotify.com/v1/tracks/1qxuVUQPbhbp4jDXaN8fJT,https://api.spotify.com/v1/audio-analysis/1qxuVUQPbhbp4jDXaN8fJT,153245,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Dragão nas Costas,1,"[['Belato', '1j0b8QZNoluRO17A2PJh62'], ['Dj Nb', '2GZUy5017hx1rotZruGpee'], ['Original Quality', '5ZTnWo7IY6rdIxm6aTSR84']]",Dragão nas Costas,25,79O4YcEc4JpOgxlIBeLExZ,0.428,0.309,7,-7.236,1,0.0362,0.882,0.0,0.201,0.55,89.309,audio_features,79O4YcEc4JpOgxlIBeLExZ,spotify:track:79O4YcEc4JpOgxlIBeLExZ,https://api.spotify.com/v1/tracks/79O4YcEc4JpOgxlIBeLExZ,https://api.spotify.com/v1/audio-analysis/79O4YcEc4JpOgxlIBeLExZ,205332,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Teu Sorriso,1,"[['Rael', '0GWNKI3VPEcJsOIEhUjmxd'], ['Cynthia Luz', '0QHGCPmM4UgeNvrNPntSlu'], ['Malibu', '0PMk31f9Log4ixwUUY40p6']]",Teu Sorriso,48,73BfMRs1S03dkmzCIDJwIw,0.661,0.567,11,-9.644,0,0.056,0.222,0.0,0.178,0.706,86.476,audio_features,73BfMRs1S03dkmzCIDJwIw,spotify:track:73BfMRs1S03dkmzCIDJwIw,https://api.spotify.com/v1/tracks/73BfMRs1S03dkmzCIDJwIw,https://api.spotify.com/v1/audio-analysis/73BfMRs1S03dkmzCIDJwIw,183265,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Em Brasa,1,"[['Menestrel', '4eQ4RMjplRznwHA1UBNnXT'], ['Bell Lins', '1Ip6WEGrOlzrpbmyrrYhQr']]",Em Brasa,47,00OdVb1DXh4VnEDSjxB67X,0.734,0.54,7,-6.293,0,0.0998,0.228,0.0,0.127,0.531,79.959,audio_features,00OdVb1DXh4VnEDSjxB67X,spotify:track:00OdVb1DXh4VnEDSjxB67X,https://api.spotify.com/v1/tracks/00OdVb1DXh4VnEDSjxB67X,https://api.spotify.com/v1/audio-analysis/00OdVb1DXh4VnEDSjxB67X,170000,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Poesia Acústica #9: Melhor Forma,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['Chris MC', '0obu7Om4zu9ahul5DI4JtY'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['Lourena', '3jLj1sAQaEpLpktyJmyGIh'], ['Cesar Mc', '19JY4BpaJkAlSR4iDxB1MX'], ['Djonga', '204IwDdaHE4ymGk9Kya2pY'], ['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Salve Malak', '7zxFc10N9BP2lg73b8cwZ0'], ['Hunter', '20yao3GcKuVqdY7S6MAj0n']]",Poesia Acústica #9: Melhor Forma,70,2fmeSswdyVq4wcqhY41UHk,0.733,0.688,1,-5.458,0,0.0672,0.455,0.0,0.117,0.654,130.026,audio_features,2fmeSswdyVq4wcqhY41UHk,spotify:track:2fmeSswdyVq4wcqhY41UHk,https://api.spotify.com/v1/tracks/2fmeSswdyVq4wcqhY41UHk,https://api.spotify.com/v1/audio-analysis/2fmeSswdyVq4wcqhY41UHk,611077,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Problemático,1,"[['Ikki', '5uxYttuMvoojMzmPmWWg6T']]",Problemático,46,1wKX8tZRsnI4QPOSkjDIkr,0.609,0.251,8,-15.568,0,0.047,0.831,0.0,0.1,0.69,129.561,audio_features,1wKX8tZRsnI4QPOSkjDIkr,spotify:track:1wKX8tZRsnI4QPOSkjDIkr,https://api.spotify.com/v1/tracks/1wKX8tZRsnI4QPOSkjDIkr,https://api.spotify.com/v1/audio-analysis/1wKX8tZRsnI4QPOSkjDIkr,171106,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Buzz Lightyear,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['Choice', '4kqedTxyE5EDJWLLplYXpu'], ['Azzy', '1uf8uSErmKc3JVtmjVBZ83']]",Buzz Lightyear,63,4svcCNuxugwP6wrSnoMIfB,0.524,0.532,11,-11.197,0,0.0688,0.432,0.0,0.119,0.389,82.883,audio_features,4svcCNuxugwP6wrSnoMIfB,spotify:track:4svcCNuxugwP6wrSnoMIfB,https://api.spotify.com/v1/tracks/4svcCNuxugwP6wrSnoMIfB,https://api.spotify.com/v1/audio-analysis/4svcCNuxugwP6wrSnoMIfB,253758,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Session 2000 #1 - Nosso Caso,1,"[['Malcolm VL', '6pJi8PaFlp6aNvOw3e0ONm'], ['Yas', '3tFl0Vh4EoMvMutypugPYO'], ['Altamira', '12xPPAGu03vdZR3AmWNIxZ'], ['Matheus Muniz', '3ZfuJqd34fmfkTMpqDW2iI']]",Session 2000 #1 - Nosso Caso,42,4QjEVs35MCprEmPO3zZS7K,0.725,0.355,7,-13.478,0,0.268,0.639,1.58e-06,0.0958,0.718,89.929,audio_features,4QjEVs35MCprEmPO3zZS7K,spotify:track:4QjEVs35MCprEmPO3zZS7K,https://api.spotify.com/v1/tracks/4QjEVs35MCprEmPO3zZS7K,https://api.spotify.com/v1/audio-analysis/4QjEVs35MCprEmPO3zZS7K,170669,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
2022-06-10T03:01:00Z,Nossa Vibe,1,"[['LUE', '50VHfozsQsmTf1R18RcuEN'], ['Indie Space', '0W1Rb8JlinMAExLtluwWxr'], ['Sadnation', '03eBztaT761cekpkMOZEDY']]",Nossa Vibe,42,18bkOxeJwiRsV5fB1dR5hk,0.703,0.463,7,-11.552,1,0.0909,0.516,8.38e-05,0.121,0.517,90.04,audio_features,18bkOxeJwiRsV5fB1dR5hk,spotify:track:18bkOxeJwiRsV5fB1dR5hk,https://api.spotify.com/v1/tracks/18bkOxeJwiRsV5fB1dR5hk,https://api.spotify.com/v1/audio-analysis/18bkOxeJwiRsV5fB1dR5hk,120536,4,Rap Acústico,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Cesar MC, Lourena"
