,added_at,album_name,track_number,artists,name,popularity,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
41,2021-03-13T15:01:00Z,Ainda,1,"[['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Dj Juninho da Espanha', '7v3YsPZy6l4QPJQ8RqnfZ4'], ['Portugal', '18r4iN6xnGmdJ5VPTEqOBB'], ['BK', '1YOVBTvznjiDvtAj4ExHeo']]",Reflexo,53,6TjdoPPor1t4gajeMNQMBE,0.929,0.738,7,-1.37,0,0.104,0.552,0.0,0.12,0.734,105.022,audio_features,6TjdoPPor1t4gajeMNQMBE,spotify:track:6TjdoPPor1t4gajeMNQMBE,https://api.spotify.com/v1/tracks/6TjdoPPor1t4gajeMNQMBE,https://api.spotify.com/v1/audio-analysis/6TjdoPPor1t4gajeMNQMBE,221653,4
42,2021-03-13T15:01:00Z,Cigana,1,"[['Malibu', '0PMk31f9Log4ixwUUY40p6'], ['Delacruz', '1MzXJ8AaHdidMAnjgcahS4'], ['Clau', '13A9x5VINTOaVnYxK4rbNQ'], ['Luccas Carlos', '5WFFFHVqeVk5tLuYh2KjQy'], ['Keviin', '3IMEatbnQs6Sumu77hmtOr']]",Cigana,67,2GBwxkBpmhs9UoDxsBeP4a,0.676,0.538,11,-7.089,0,0.0462,0.374,0.0,0.111,0.549,145.959,audio_features,2GBwxkBpmhs9UoDxsBeP4a,spotify:track:2GBwxkBpmhs9UoDxsBeP4a,https://api.spotify.com/v1/tracks/2GBwxkBpmhs9UoDxsBeP4a,https://api.spotify.com/v1/audio-analysis/2GBwxkBpmhs9UoDxsBeP4a,265753,4
43,2021-03-13T15:01:00Z,Marginais Acústico #1,1,"[['Pk', '5xYkM2vMrE23taj6tl7qkm'], ['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['Felp 22', '56IPf5d631ccKOTmo8RFHK'], ['IGOR', '4zCVTLvRnKYmkVyCxfV2ny'], ['Marginal Supply', '1xezfhrRJTpRtYZPplWHcJ']]",Marginais Acústico #1,57,4atuUpMdGfq9JeRI6OQxM7,0.705,0.604,4,-8.979,0,0.231,0.568,0.0,0.0971,0.691,89.016,audio_features,4atuUpMdGfq9JeRI6OQxM7,spotify:track:4atuUpMdGfq9JeRI6OQxM7,https://api.spotify.com/v1/tracks/4atuUpMdGfq9JeRI6OQxM7,https://api.spotify.com/v1/audio-analysis/4atuUpMdGfq9JeRI6OQxM7,226731,4
44,2021-03-13T15:01:00Z,Só Uma Noite,1,"[['Fabio Brazza', '0Ludmn78UAusTsNCXgICrN'], ['Péricles', '6gEzJZrbm0F4ihvE9iXR9z']]",Só Uma Noite,54,6UzHlvFqdBWe8DWJfSqgXf,0.795,0.599,9,-7.001,0,0.255,0.265,0.0,0.0914,0.618,83.489,audio_features,6UzHlvFqdBWe8DWJfSqgXf,spotify:track:6UzHlvFqdBWe8DWJfSqgXf,https://api.spotify.com/v1/tracks/6UzHlvFqdBWe8DWJfSqgXf,https://api.spotify.com/v1/audio-analysis/6UzHlvFqdBWe8DWJfSqgXf,230158,4
45,2021-03-13T15:01:00Z,Acabou (Papasessions #5) [feat. CALIFFA],1,"[['Pk', '5xYkM2vMrE23taj6tl7qkm'], ['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['CALIFFA', '1PSbZri8ZpIcScw1WFMzjD']]",Acabou (Papasessions #5) [feat. CALIFFA],59,7hKXUAgfmgtPvA3ARl5jCw,0.663,0.422,7,-8.706,0,0.112,0.697,0.0,0.128,0.604,123.237,audio_features,7hKXUAgfmgtPvA3ARl5jCw,spotify:track:7hKXUAgfmgtPvA3ARl5jCw,https://api.spotify.com/v1/tracks/7hKXUAgfmgtPvA3ARl5jCw,https://api.spotify.com/v1/audio-analysis/7hKXUAgfmgtPvA3ARl5jCw,259260,4
46,2021-03-13T15:01:00Z,The Cypher Deffect 2,1,"[['Costa Gold', '7q1aEytv83jXNECmyaMhgn'], ['Kant', '5RHWqLCNmcKFDME3G7sxiJ'], ['Spinardi', '5rohxv1cRfQwpG8W9uxSle'], ['Chayco', '0titiXdcUTRXpX2CFeShdk']]",The Cypher Deffect 2,60,6GYrNXsWoprEndJCoKLfAB,0.781,0.76,2,-4.786,1,0.384,0.084,0.0,0.0877,0.819,94.887,audio_features,6GYrNXsWoprEndJCoKLfAB,spotify:track:6GYrNXsWoprEndJCoKLfAB,https://api.spotify.com/v1/tracks/6GYrNXsWoprEndJCoKLfAB,https://api.spotify.com/v1/audio-analysis/6GYrNXsWoprEndJCoKLfAB,335907,4
47,2021-03-13T15:01:00Z,Você Não Ama Ninguém 2,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['César Mc', '19JY4BpaJkAlSR4iDxB1MX'], ['Chris MC', '0obu7Om4zu9ahul5DI4JtY'], ['Luccas Carlos', '5WFFFHVqeVk5tLuYh2KjQy'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf']]",Você Não Ama Ninguém 2,60,1luax01sYxCLiM5uVk0oBj,0.655,0.769,0,-4.026,0,0.0708,0.276,0.0,0.126,0.363,135.992,audio_features,1luax01sYxCLiM5uVk0oBj,spotify:track:1luax01sYxCLiM5uVk0oBj,https://api.spotify.com/v1/tracks/1luax01sYxCLiM5uVk0oBj,https://api.spotify.com/v1/audio-analysis/1luax01sYxCLiM5uVk0oBj,300000,4
48,2021-03-13T15:01:00Z,Não Me Sinto Mal Mais,1,"[['Sidoka', '7EyzyrMNgqiK8bMrbkOT9l']]",Não Me Sinto Mal Mais,67,563yuGweEqRVQtjfsDVRyK,0.814,0.665,9,-7.87,1,0.173,0.351,0.00172,0.108,0.326,126.027,audio_features,563yuGweEqRVQtjfsDVRyK,spotify:track:563yuGweEqRVQtjfsDVRyK,https://api.spotify.com/v1/tracks/563yuGweEqRVQtjfsDVRyK,https://api.spotify.com/v1/audio-analysis/563yuGweEqRVQtjfsDVRyK,265356,4
49,2021-03-13T15:01:00Z,Kyoto,1,"[['Froid', '45Yz90pqjzEdJzpEQg1eII'], ['Alaska', '1D8yVlgOfpn6lW5UfwOMj7']]",Kyoto,59,32XOaqmQqFWggQzrwGSuRn,0.642,0.514,1,-8.357,0,0.27,0.626,0.0,0.129,0.675,170.975,audio_features,32XOaqmQqFWggQzrwGSuRn,spotify:track:32XOaqmQqFWggQzrwGSuRn,https://api.spotify.com/v1/tracks/32XOaqmQqFWggQzrwGSuRn,https://api.spotify.com/v1/audio-analysis/32XOaqmQqFWggQzrwGSuRn,186709,4
50,2021-03-13T15:01:00Z,Mantém,1,"[['WIU', '3MrDVzg7ZXaYMyQmbDInr7'], ['Matuê', '5nP8x4uEFjAAmDzwOEc9b8']]",Mantém,65,17rF54WvGGqPVxDheq8PP8,0.754,0.765,10,-5.354,0,0.0777,0.38,0.0,0.113,0.53,129.983,audio_features,17rF54WvGGqPVxDheq8PP8,spotify:track:17rF54WvGGqPVxDheq8PP8,https://api.spotify.com/v1/tracks/17rF54WvGGqPVxDheq8PP8,https://api.spotify.com/v1/audio-analysis/17rF54WvGGqPVxDheq8PP8,195692,4
51,2021-03-13T15:01:00Z,Mitsubishi,1,"[['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['Kizzy', '2NMYOlZHIEsSq7pp5jBjic']]",Mitsubishi,63,3bcduSxypEUxlM5UawQ3kD,0.751,0.57,11,-7.017,0,0.209,0.126,0.0,0.101,0.705,110.021,audio_features,3bcduSxypEUxlM5UawQ3kD,spotify:track:3bcduSxypEUxlM5UawQ3kD,https://api.spotify.com/v1/tracks/3bcduSxypEUxlM5UawQ3kD,https://api.spotify.com/v1/audio-analysis/3bcduSxypEUxlM5UawQ3kD,182182,4
52,2021-03-13T15:01:00Z,Jordan,1,"[['Kawe', '1TYJOhNSxMOODWiDVhuyZb'], ['JayA Luuck', '4oxFgud0qa3A1tE6JFpFVp']]",Jordan,65,61DpiQz5Jli2KNwJZn6s4r,0.749,0.631,2,-6.669,1,0.21,0.303,0.0,0.196,0.27,129.953,audio_features,61DpiQz5Jli2KNwJZn6s4r,spotify:track:61DpiQz5Jli2KNwJZn6s4r,https://api.spotify.com/v1/tracks/61DpiQz5Jli2KNwJZn6s4r,https://api.spotify.com/v1/audio-analysis/61DpiQz5Jli2KNwJZn6s4r,190154,4
53,2021-03-13T15:01:00Z,Hip Hop Rare,1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Hip Hop Rare,54,1a2H78ZsONNYxfv9EuODnR,0.589,0.805,7,-5.795,1,0.341,0.242,0.0,0.113,0.767,141.814,audio_features,1a2H78ZsONNYxfv9EuODnR,spotify:track:1a2H78ZsONNYxfv9EuODnR,https://api.spotify.com/v1/tracks/1a2H78ZsONNYxfv9EuODnR,https://api.spotify.com/v1/audio-analysis/1a2H78ZsONNYxfv9EuODnR,123803,4
54,2021-03-13T15:01:00Z,Sonho das Esquinas,1,"[['BK', '1YOVBTvznjiDvtAj4ExHeo'], ['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Portugal No Beat', '71LRKKvAjoc6LyNmob269Q']]",Sonho das Esquinas,52,4GvOLMwaQBdFyK9UyJNJok,0.492,0.694,11,-8.2,1,0.533,0.12,0.0,0.29,0.446,150.258,audio_features,4GvOLMwaQBdFyK9UyJNJok,spotify:track:4GvOLMwaQBdFyK9UyJNJok,https://api.spotify.com/v1/tracks/4GvOLMwaQBdFyK9UyJNJok,https://api.spotify.com/v1/audio-analysis/4GvOLMwaQBdFyK9UyJNJok,287400,4
55,2021-03-13T15:01:00Z,Ak do Flamengo,1,"[['Borges', '6jBww4kwlSrjaNYP7AQPtX'], ['Flacko', '6r1OIJXsdVTkhH6ueDzOew'], ['BlakkClout', '4pZ2z5NE2z1vvdRqf7q0Gq']]",Ak do Flamengo,64,0LZkDuucd7c8eAaj9S4RJR,0.895,0.392,11,-13.201,1,0.43,0.553,0.0,0.121,0.683,123.942,audio_features,0LZkDuucd7c8eAaj9S4RJR,spotify:track:0LZkDuucd7c8eAaj9S4RJR,https://api.spotify.com/v1/tracks/0LZkDuucd7c8eAaj9S4RJR,https://api.spotify.com/v1/audio-analysis/0LZkDuucd7c8eAaj9S4RJR,141764,4
56,2021-03-13T15:01:00Z,Malvadão 2,1,"[['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['Jailhouse', '6QuV7w29AgBJFHxKVzRyJY'], ['Neo Beats', '6PERJZF7wohA034PAxDK0b']]",Malvadão 2,55,1f9lD5VdRIGdSihiIwOFSx,0.881,0.595,11,-9.781,1,0.0714,0.282,0.000117,0.112,0.911,130.019,audio_features,1f9lD5VdRIGdSihiIwOFSx,spotify:track:1f9lD5VdRIGdSihiIwOFSx,https://api.spotify.com/v1/tracks/1f9lD5VdRIGdSihiIwOFSx,https://api.spotify.com/v1/audio-analysis/1f9lD5VdRIGdSihiIwOFSx,149113,4
57,2021-03-13T15:01:00Z,Infinito Interno,5,"[['3030', '3OHpci0ruhvaMv9F795LR5']]",Alma de Cigana,64,5bm3eNPRGw03HdazdZOiMK,0.572,0.412,7,-9.588,0,0.0483,0.403,0.0,0.636,0.376,86.505,audio_features,5bm3eNPRGw03HdazdZOiMK,spotify:track:5bm3eNPRGw03HdazdZOiMK,https://api.spotify.com/v1/tracks/5bm3eNPRGw03HdazdZOiMK,https://api.spotify.com/v1/audio-analysis/5bm3eNPRGw03HdazdZOiMK,131300,4
58,2021-03-13T15:01:00Z,Gangorra,1,"[['Haikaiss', '53iGNetIf91uZx4Jb54cgb']]",Gangorra,50,32z2XMNAqSNOB9lAxctyce,0.772,0.813,8,-3.66,1,0.236,0.0542,1.47e-06,0.181,0.684,90.061,audio_features,32z2XMNAqSNOB9lAxctyce,spotify:track:32z2XMNAqSNOB9lAxctyce,https://api.spotify.com/v1/tracks/32z2XMNAqSNOB9lAxctyce,https://api.spotify.com/v1/audio-analysis/32z2XMNAqSNOB9lAxctyce,227222,4
59,2021-03-13T15:01:00Z,Não Volto,1,"[['Felp 22', '56IPf5d631ccKOTmo8RFHK'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Marginal Supply', '1xezfhrRJTpRtYZPplWHcJ']]",Não Volto,54,0coMyavxt9GBli4voSWNgs,0.543,0.595,0,-7.951,1,0.41,0.495,0.0,0.124,0.408,88.496,audio_features,0coMyavxt9GBli4voSWNgs,spotify:track:0coMyavxt9GBli4voSWNgs,https://api.spotify.com/v1/tracks/0coMyavxt9GBli4voSWNgs,https://api.spotify.com/v1/audio-analysis/0coMyavxt9GBli4voSWNgs,170667,4
60,2021-03-31T20:05:01Z,F* F* M*,1,"[['Filipe Ret', '7gJN8W0589FisSYJS17K54'], ['Dallass', '4LAFtDzlQM89xov636hMVv']]",F* F* M*,72,2D13ouGidILQGRVnihYuCF,0.866,0.542,4,-7.13,0,0.344,0.651,0.0,0.09,0.362,119.982,audio_features,2D13ouGidILQGRVnihYuCF,spotify:track:2D13ouGidILQGRVnihYuCF,https://api.spotify.com/v1/tracks/2D13ouGidILQGRVnihYuCF,https://api.spotify.com/v1/audio-analysis/2D13ouGidILQGRVnihYuCF,176000,4
61,2021-03-31T20:05:01Z,Freio da Blazer,1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Freio da Blazer,76,6m187iACTSAZDYMaV0klqj,0.515,0.63,5,-7.691,0,0.168,0.274,0.0,0.1,0.367,121.98,audio_features,6m187iACTSAZDYMaV0klqj,spotify:track:6m187iACTSAZDYMaV0klqj,https://api.spotify.com/v1/tracks/6m187iACTSAZDYMaV0klqj,https://api.spotify.com/v1/audio-analysis/6m187iACTSAZDYMaV0klqj,180000,4
62,2021-03-31T20:05:01Z,M4,1,"[['Teto', '68YeXpLt3jB7JHQS5ZjMGo'], ['Matuê', '5nP8x4uEFjAAmDzwOEc9b8']]",M4,84,07AQkmp456NpEnT8HR7WLy,0.88,0.59,8,-4.709,0,0.204,0.08,0.0,0.184,0.723,119.97,audio_features,07AQkmp456NpEnT8HR7WLy,spotify:track:07AQkmp456NpEnT8HR7WLy,https://api.spotify.com/v1/tracks/07AQkmp456NpEnT8HR7WLy,https://api.spotify.com/v1/audio-analysis/07AQkmp456NpEnT8HR7WLy,170000,4
63,2021-03-31T20:05:01Z,Hylander,1,"[['Abbot', '1ZcIMjx9kP46pUdFOdjWKQ'], ['somynem.grin', '5AQpcBCqfE0mHDM4dh02mf']]",Hylander,75,3sOcmmmWB7dqyziUVLXpTi,0.903,0.642,1,-7.307,1,0.356,0.0692,0.0,0.0975,0.651,131.96,audio_features,3sOcmmmWB7dqyziUVLXpTi,spotify:track:3sOcmmmWB7dqyziUVLXpTi,https://api.spotify.com/v1/tracks/3sOcmmmWB7dqyziUVLXpTi,https://api.spotify.com/v1/audio-analysis/3sOcmmmWB7dqyziUVLXpTi,96625,4
64,2021-03-31T20:05:01Z,Mds,1,"[['Kawe', '1TYJOhNSxMOODWiDVhuyZb'], ['Mc Lele JP', '1mV9h1AwhRXSjBFcYpajgY']]",Mds,84,0QglpM23kl9ldvVdoYNZwF,0.885,0.561,6,-5.331,1,0.249,0.261,0.0,0.121,0.644,140.02,audio_features,0QglpM23kl9ldvVdoYNZwF,spotify:track:0QglpM23kl9ldvVdoYNZwF,https://api.spotify.com/v1/tracks/0QglpM23kl9ldvVdoYNZwF,https://api.spotify.com/v1/audio-analysis/0QglpM23kl9ldvVdoYNZwF,125143,4
65,2021-03-31T20:05:01Z,A Cunhada,1,"[['KayBlack', '2h5Ha0ZiMFmOQD3iYcSXsy']]",A Cunhada,68,2NmCWuOfyIZBGdBHezHboQ,0.836,0.334,3,-9.331,0,0.266,0.325,0.0,0.0958,0.514,120.02,audio_features,2NmCWuOfyIZBGdBHezHboQ,spotify:track:2NmCWuOfyIZBGdBHezHboQ,https://api.spotify.com/v1/tracks/2NmCWuOfyIZBGdBHezHboQ,https://api.spotify.com/v1/audio-analysis/2NmCWuOfyIZBGdBHezHboQ,167938,4
66,2021-03-31T20:05:01Z,Máquina do Tempo,5,"[['Matuê', '5nP8x4uEFjAAmDzwOEc9b8']]",777-666,75,3sGcETRMuAgcPgjDpIkgMn,0.544,0.802,10,-4.534,0,0.326,0.0534,0.0,0.139,0.322,179.924,audio_features,3sGcETRMuAgcPgjDpIkgMn,spotify:track:3sGcETRMuAgcPgjDpIkgMn,https://api.spotify.com/v1/tracks/3sGcETRMuAgcPgjDpIkgMn,https://api.spotify.com/v1/audio-analysis/3sGcETRMuAgcPgjDpIkgMn,164000,4
67,2021-03-31T20:05:01Z,Meu Corre,1,"[['MC Caverinha', '7tojcuXcZ7eBlQjbAc65Ee'], ['Djonga', '204IwDdaHE4ymGk9Kya2pY'], ['Elenko Week', '7i5nEmcVfMqh6hm0wVadrw']]",Meu Corre,66,0iTTbJikpkTpjn4FUwH9lW,0.827,0.598,8,-6.173,0,0.212,0.625,0.0,0.124,0.716,110.132,audio_features,0iTTbJikpkTpjn4FUwH9lW,spotify:track:0iTTbJikpkTpjn4FUwH9lW,https://api.spotify.com/v1/tracks/0iTTbJikpkTpjn4FUwH9lW,https://api.spotify.com/v1/audio-analysis/0iTTbJikpkTpjn4FUwH9lW,170182,4
68,2021-03-31T20:05:01Z,É O Trap Memo?! - Drop 1,1,"[['Jovem Dex', '0OLpdla9YvZOtlPnQkXScl']]",Tapa,67,4C5jpOKLoFVotCc0HFGjv9,0.807,0.561,10,-7.215,0,0.0679,0.0219,0.0,0.086,0.346,79.976,audio_features,4C5jpOKLoFVotCc0HFGjv9,spotify:track:4C5jpOKLoFVotCc0HFGjv9,https://api.spotify.com/v1/tracks/4C5jpOKLoFVotCc0HFGjv9,https://api.spotify.com/v1/audio-analysis/4C5jpOKLoFVotCc0HFGjv9,159010,4
69,2021-03-31T20:05:01Z,Gatinha,1,"[['UCLÃ', '4zP89WNloauEX8v8JdZbxP'], ['Sobs', '0zuan1WYTIhlisigYXsqY9'], ['Kant', '5RHWqLCNmcKFDME3G7sxiJ'], ['Sueth', '4ZyBq7WEL7d2dDH0BkVDPX']]",Gatinha,65,3fFP5qW0JBpqcSJ14XFNKU,0.926,0.463,8,-7.716,0,0.488,0.121,0.0,0.095,0.542,123.071,audio_features,3fFP5qW0JBpqcSJ14XFNKU,spotify:track:3fFP5qW0JBpqcSJ14XFNKU,https://api.spotify.com/v1/tracks/3fFP5qW0JBpqcSJ14XFNKU,https://api.spotify.com/v1/audio-analysis/3fFP5qW0JBpqcSJ14XFNKU,195304,4
70,2021-03-31T20:05:01Z,Fio a Fio,1,"[['KayBlack', '2h5Ha0ZiMFmOQD3iYcSXsy'], ['MC Hariel', '0pcoadNMmvrUyab1RxWBoV'], ['Elenko Week', '7i5nEmcVfMqh6hm0wVadrw']]",Fio a Fio,66,6XFykQIcRhoIhud5NZSsyL,0.826,0.429,8,-10.419,0,0.325,0.141,0.0,0.116,0.565,99.982,audio_features,6XFykQIcRhoIhud5NZSsyL,spotify:track:6XFykQIcRhoIhud5NZSsyL,https://api.spotify.com/v1/tracks/6XFykQIcRhoIhud5NZSsyL,https://api.spotify.com/v1/audio-analysis/6XFykQIcRhoIhud5NZSsyL,178356,4
71,2021-03-31T20:05:01Z,Tipo Gringa,1,"[['DJ Matt D', '1rIc4yTieeRq25NA3T8RQ5'], ['Menor MC', '78Y1NpgD0yMKoBetaYlUzS']]",Tipo Gringa,70,3oxk3UVbKJiPcPokw9h64D,0.712,0.594,9,-6.321,1,0.448,0.0138,0.0,0.191,0.742,144.307,audio_features,3oxk3UVbKJiPcPokw9h64D,spotify:track:3oxk3UVbKJiPcPokw9h64D,https://api.spotify.com/v1/tracks/3oxk3UVbKJiPcPokw9h64D,https://api.spotify.com/v1/audio-analysis/3oxk3UVbKJiPcPokw9h64D,114144,4
72,2021-03-31T20:05:01Z,Oclin e Evoque,1,"[['Tropa do Bruxo', '4s3lxX76LwxzMdQEAFYdzv'], ['Djonga', '204IwDdaHE4ymGk9Kya2pY'], ['MC Rick', '1mvpEXClANunyiHFtAXCxt'], ['Sidoka', '7EyzyrMNgqiK8bMrbkOT9l']]",Oclin e Evoque,67,3PnDIGbfmswMaxX386zp3X,0.899,0.698,0,-4.788,1,0.076,0.00104,0.0,0.0715,0.457,105.018,audio_features,3PnDIGbfmswMaxX386zp3X,spotify:track:3PnDIGbfmswMaxX386zp3X,https://api.spotify.com/v1/tracks/3PnDIGbfmswMaxX386zp3X,https://api.spotify.com/v1/audio-analysis/3PnDIGbfmswMaxX386zp3X,212582,4
73,2021-03-31T20:05:01Z,Set 2.0: Homenagem aos Relíquias,1,"[['DJ Matt D', '1rIc4yTieeRq25NA3T8RQ5'], ['MC Leozinho ZS', '6VyttZwyEMGBl90oGdKCB8'], ['MC Vinny', '0dNyaMJp0r9zBYG86JgRDI'], ['Menor MC', '78Y1NpgD0yMKoBetaYlUzS'], ['MC Julio D.E.R.', '1honjfWrOeLAymPLT3gZEV'], ['MC Lemos', '4c4seBofkiiONBxLBd4CUa'], ['Mc Dricka', '4d175LvxCzxt5vHbJyv49q'], ['Mc Livinho', '7me0S5Z40qVWj3gzyK8aC3'], ['Mc Diouro', '08KQfADhvzZNtQnplCAIyS']]",Set 2.0: Homenagem aos Relíquias,71,566AZpR4FJErkhS3CmuaWu,0.941,0.462,1,-5.985,0,0.193,0.0384,0.0,0.131,0.635,120.028,audio_features,566AZpR4FJErkhS3CmuaWu,spotify:track:566AZpR4FJErkhS3CmuaWu,https://api.spotify.com/v1/tracks/566AZpR4FJErkhS3CmuaWu,https://api.spotify.com/v1/audio-analysis/566AZpR4FJErkhS3CmuaWu,456181,4
74,2021-03-31T20:05:01Z,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)",1,"[['DJ Matt D', '1rIc4yTieeRq25NA3T8RQ5'], ['Mc Lipi', '0cjkWe9VXcECGiOEHFuTfc'], ['MC Lemos', '4c4seBofkiiONBxLBd4CUa'], ['Menor MC', '78Y1NpgD0yMKoBetaYlUzS'], ['MC Vinny', '0dNyaMJp0r9zBYG86JgRDI'], ['MC Julio D.E R.', '3iqmw9YYC7Zo59FHAu1V7U'], ['MC Leozinho ZS', '6VyttZwyEMGBl90oGdKCB8']]","Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)",72,4vDC52DnSqAjec5Vh5yJEb,0.906,0.641,3,-2.875,0,0.308,0.0935,0.0,0.0551,0.678,129.987,audio_features,4vDC52DnSqAjec5Vh5yJEb,spotify:track:4vDC52DnSqAjec5Vh5yJEb,https://api.spotify.com/v1/tracks/4vDC52DnSqAjec5Vh5yJEb,https://api.spotify.com/v1/audio-analysis/4vDC52DnSqAjec5Vh5yJEb,303769,4
75,2021-03-31T20:05:01Z,MIDNIGHT CALLS,11,"[['Yunk Vino', '460m2YG30duLCuHwFdiLgX'], ['Sidoka', '7EyzyrMNgqiK8bMrbkOT9l']]",30 Dias,64,69ebm9wovT0UJX3vBp571J,0.47,0.633,1,-8.759,0,0.308,0.272,0.0,0.12,0.411,65.419,audio_features,69ebm9wovT0UJX3vBp571J,spotify:track:69ebm9wovT0UJX3vBp571J,https://api.spotify.com/v1/tracks/69ebm9wovT0UJX3vBp571J,https://api.spotify.com/v1/audio-analysis/69ebm9wovT0UJX3vBp571J,251923,4
76,2021-03-31T20:05:01Z,Brilho,1,"[['Kawe', '1TYJOhNSxMOODWiDVhuyZb'], ['Mikezin', '4LnQWC7U1XWXpcgoZN3D3Q']]",Brilho,67,19Jjfmq5r74zSjuJPx9r5P,0.873,0.628,0,-5.373,0,0.175,0.517,0.0,0.106,0.594,130.001,audio_features,19Jjfmq5r74zSjuJPx9r5P,spotify:track:19Jjfmq5r74zSjuJPx9r5P,https://api.spotify.com/v1/tracks/19Jjfmq5r74zSjuJPx9r5P,https://api.spotify.com/v1/audio-analysis/19Jjfmq5r74zSjuJPx9r5P,215308,4
77,2021-03-31T20:05:01Z,Fiquei Rico Cedo,1,"[['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['Pk', '5xYkM2vMrE23taj6tl7qkm'], ['Buddy', '5OQwCMHaNZ6FtVcVNkkShY'], ['Ajaxx', '0y7B2G0jNMGWyQJsOoRMUt'], ['Neo Beats', '6PERJZF7wohA034PAxDK0b'], ['Mainstreet', '25XJqeReVV38w0tR04GGBd']]",Fiquei Rico Cedo,66,6tfEPfl4xxKUj4fAKsUd7w,0.769,0.529,0,-7.537,0,0.438,0.399,0.0,0.134,0.636,127.128,audio_features,6tfEPfl4xxKUj4fAKsUd7w,spotify:track:6tfEPfl4xxKUj4fAKsUd7w,https://api.spotify.com/v1/tracks/6tfEPfl4xxKUj4fAKsUd7w,https://api.spotify.com/v1/audio-analysis/6tfEPfl4xxKUj4fAKsUd7w,228661,4
78,2021-03-31T20:05:01Z,Me Equivoquei,1,"[['Sidoka', '7EyzyrMNgqiK8bMrbkOT9l']]",Me Equivoquei,60,4NxJEdrNSowGCiBu7PaZlr,0.92,0.632,7,-5.525,1,0.0907,0.371,0.0,0.106,0.669,124.036,audio_features,4NxJEdrNSowGCiBu7PaZlr,spotify:track:4NxJEdrNSowGCiBu7PaZlr,https://api.spotify.com/v1/tracks/4NxJEdrNSowGCiBu7PaZlr,https://api.spotify.com/v1/audio-analysis/4NxJEdrNSowGCiBu7PaZlr,152673,4
79,2021-03-31T20:05:01Z,TRAPLIST,4,"[['Jovem Dex', '0OLpdla9YvZOtlPnQkXScl'], ['Hash Produções', '4BZ0ACrHCLropCpHJypPvV'], ['JayA Luuck', '4oxFgud0qa3A1tE6JFpFVp']]",Chanel,58,1Vr1pUKYljjKHnBz400pnt,0.954,0.447,5,-11.006,0,0.175,0.0516,0.0,0.0592,0.789,122.973,audio_features,1Vr1pUKYljjKHnBz400pnt,spotify:track:1Vr1pUKYljjKHnBz400pnt,https://api.spotify.com/v1/tracks/1Vr1pUKYljjKHnBz400pnt,https://api.spotify.com/v1/audio-analysis/1Vr1pUKYljjKHnBz400pnt,202938,4
80,2021-03-31T20:05:01Z,Vergonha pra Midia,1,"[['Salvador Da Rima', '3zUcyANWSbo98ikca4ugrV'], ['NOG', '1QAoT8rjnSPy5pXpu3yiHS'], ['Mc Kevin', '5pBMkZNIlbGTH3hrsQJqAa'], ['MC Ryan SP', '75i9GaW2MJUgt4BkdUnuUY'], ['Mc Lele JP', '1mV9h1AwhRXSjBFcYpajgY']]",Vergonha pra Midia,69,5JsxHA8NttHWThpTCToK1J,0.814,0.671,0,-6.813,1,0.297,0.219,0.0,0.0736,0.593,83.944,audio_features,5JsxHA8NttHWThpTCToK1J,spotify:track:5JsxHA8NttHWThpTCToK1J,https://api.spotify.com/v1/tracks/5JsxHA8NttHWThpTCToK1J,https://api.spotify.com/v1/audio-analysis/5JsxHA8NttHWThpTCToK1J,385357,4
81,2021-03-31T20:05:01Z,Bendito,1,"[['NGC Daddy', '2iNFFCEAFdfAV5hPdpMk6x']]",Bendito,64,7hmUr86smWd2FeviTU1P72,0.737,0.555,9,-8.278,1,0.168,0.197,9.14e-05,0.315,0.253,97.481,audio_features,7hmUr86smWd2FeviTU1P72,spotify:track:7hmUr86smWd2FeviTU1P72,https://api.spotify.com/v1/tracks/7hmUr86smWd2FeviTU1P72,https://api.spotify.com/v1/audio-analysis/7hmUr86smWd2FeviTU1P72,177870,4
